"","year","month","day","prcp","Precp","Runoff","IR.det"
"4892",2013,4,"17",37,73.8,48.1,0.006
"4893",2013,4,"17",37,73.8,48.4,0.007
"4894",2013,4,"17",37,73.8,26.7,0
"4895",2013,4,"17",37,73.8,37.7,0.009
"4896",2013,4,"17",37,73.8,47.6,0.007
"4897",2013,4,"17",37,73.8,51.1,0.008
"4898",2013,4,"17",37,73.8,37.6,0.009
"4899",2013,4,"17",37,73.8,47.8,0.007
"4900",2013,4,"17",37,73.8,51.3,0.008
"4901",2013,4,"17",37,73.8,51.1,0.008
"4902",2013,4,"17",37,73.8,26.3,0
"4903",2013,4,"17",37,73.8,38.2,0.009
"4904",2013,4,"17",37,73.8,51.1,0.008
"4905",2013,4,"17",37,73.8,51.1,0.008
"4906",2013,4,"17",37,73.8,47.6,0.007
"4907",2013,4,"18",9,15.3,8.5,0.002
"4908",2013,4,"18",9,15.3,9.3,0.001
"4909",2013,4,"18",9,15.3,5.9,0.003
"4910",2013,4,"18",9,15.3,8.6,0.002
"4911",2013,4,"18",9,15.3,3,0.002
"4912",2013,4,"18",9,15.3,8.5,0.002
"4913",2013,4,"18",9,15.3,6.1,0.001
"4914",2013,4,"18",9,15.3,8.1,0.002
"4915",2013,4,"18",9,15.3,8.4,0.002
"4916",2013,4,"18",9,15.3,8.5,0.002
"4917",2013,4,"18",9,15.3,8.4,0.002
"4918",2013,4,"18",9,15.3,7.5,0.002
"4919",2013,4,"18",9,15.3,8.4,0.002
"4920",2013,4,"18",9,15.3,8.4,0.002
"4921",2013,4,"18",9,15.3,7.6,0.002
"4922",2013,4,"18",9,15.3,8.5,0.002
"4923",2013,4,"18",9,15.3,8.5,0.002
"4924",2013,4,"18",9,15.3,7.4,0.002
"4925",2013,4,"18",9,15.3,8.5,0.002
"4926",2013,4,"18",9,15.3,9.3,0.001
"4927",2013,4,"18",9,15.3,8.5,0.002
"4928",2013,4,"18",9,15.3,5.9,0.003
"4929",2013,4,"18",9,15.3,8.4,0.002
"4930",2013,4,"18",9,15.3,8.5,0.002
"4931",2013,4,"18",9,15.3,8.2,0.002
"4932",2013,4,"18",9,15.3,6,0.003
"4933",2013,4,"18",9,15.3,8.4,0.002
"4934",2013,4,"18",9,15.3,3.2,0.002
"4935",2013,4,"18",9,15.3,8.4,0.002
"4936",2013,4,"18",9,15.3,8,0.002
"4937",2013,4,"18",9,15.3,8,0.002
"4938",2013,4,"18",9,15.3,8.1,0.002
"4939",2013,4,"18",9,15.3,8.5,0.002
"4940",2013,4,"18",9,15.3,6,0.003
"4941",2013,4,"18",9,15.3,3.2,0.002
"4942",2013,4,"18",9,15.3,8.2,0.002
"4943",2013,4,"9",18,33.4,5.9,0.014
"4944",2013,4,"9",18,33.4,9.8,0.029
"4945",2013,4,"9",18,33.4,9.8,0.022
"4946",2013,4,"9",18,33.4,1.9,0.004
"4947",2013,4,"9",18,33.4,8.3,0.02
"4948",2013,4,"9",18,33.4,6.1,0.014
"4949",2013,4,"9",18,33.4,4.9,0.012
"4950",2013,4,"9",18,33.4,9.4,0.022
"4951",2013,4,"9",18,33.4,6.1,0.013
"4952",2013,4,"9",18,33.4,9.8,0.022
"4953",2013,4,"9",18,33.4,6.8,0.02
"4954",2013,4,"9",18,33.4,8.4,0.02
"4955",2013,4,"9",18,33.4,5.7,0.012
"4956",2013,4,"9",18,33.4,9.4,0.023
"4957",2013,4,"9",18,33.4,6,0.015
"4958",2013,4,"9",18,33.4,8.6,0.021
"4959",2013,4,"9",18,33.4,9.5,0.022
"4960",2013,4,"9",18,33.4,9.8,0.022
"4961",2013,4,"9",18,33.4,6.1,0.019
"4962",2013,4,"9",18,33.4,9.8,0.029
"4963",2013,4,"9",18,33.4,9.1,0.022
"4964",2013,4,"9",18,33.4,3.7,0.008
"4965",2013,4,"9",18,33.4,7.5,0.017
"4966",2013,4,"9",18,33.4,7.1,0.016
"4967",2013,4,"9",18,33.4,7.4,0.023
"4968",2013,4,"9",18,33.4,9.5,0.022
"4969",2013,4,"9",18,33.4,6.7,0.016
"4970",2013,4,"9",18,33.4,8.5,0.021
"4971",2013,4,"9",18,33.4,5.3,0.012
"4972",2013,4,"9",18,33.4,9.4,0.029
"4973",2013,4,"9",18,33.4,5.4,0.013
"4974",2013,4,"9",18,33.4,3.7,0.009
"4975",2013,4,"9",18,33.4,9.3,0.022
"4976",2013,4,"9",18,33.4,8.9,0.028
"4977",2013,4,"9",18,33.4,10.5,0.031
"4978",2013,4,"9",18,33.4,8.5,0.019
"4979",2013,5,"19",12,22.9,2.1,0.005
"4980",2013,5,"19",12,22.9,0.9,0.002
"4981",2013,5,"19",12,22.9,1.6,0.004
"4982",2013,5,"19",12,22.9,0.7,0.002
"4983",2013,5,"19",12,22.9,1.8,0.005
"4984",2013,5,"19",12,22.9,2.4,0.008
"4985",2013,5,"19",12,22.9,1.7,0.005
"4986",2013,5,"19",12,22.9,0.8,0.002
"4987",2013,5,"19",12,22.9,1.4,0.005
"4988",2013,5,"19",12,22.9,0.8,0.002
"4989",2013,5,"19",12,22.9,1.1,0.004
"4990",2013,5,"19",12,22.9,1.8,0.005
"4991",2013,5,"19",12,22.9,0.8,0.002
"4992",2013,5,"19",12,22.9,0.3,0.001
"4993",2013,5,"19",12,22.9,1.5,0.005
"4994",2013,5,"19",12,22.9,1.1,0.003
"4995",2013,5,"19",12,22.9,1,0.003
"4996",2013,5,"19",12,22.9,2.1,0.006
"4997",2013,5,"19",12,22.9,2.5,0.007
"4998",2013,5,"19",12,22.9,1.6,0.004
"4999",2013,5,"19",12,22.9,2.3,0.006
"5000",2013,5,"19",12,22.9,2.2,0.007
"5001",2013,5,"19",12,22.9,0.5,0.001
"5002",2013,5,"19",12,22.9,2.6,0.007
"5003",2013,5,"19",12,22.9,1.7,0.004
"5004",2013,5,"19",12,22.9,2,0.005
"5005",2013,5,"19",12,22.9,1.4,0.004
"5006",2013,5,"19",12,22.9,1,0.002
"5007",2013,5,"19",12,22.9,0.5,0.001
"5008",2013,5,"19",12,22.9,1.8,0.006
"5009",2013,5,"19",12,22.9,1.9,0.005
"5010",2013,5,"19",12,22.9,2.7,0.007
"5011",2013,5,"19",12,22.9,3.6,0.009
"5012",2013,5,"19",12,22.9,0.9,0.003
"5013",2013,5,"19",12,22.9,1.8,0.005
"5014",2013,5,"19",12,22.9,2.2,0.007
"5015",2013,5,"20",5,6.6,0,0
"5016",2013,5,"25",22,41.8,1.5,0.002
"5017",2013,5,"25",22,41.8,0.5,0.001
"5018",2013,5,"25",22,41.8,1.1,0.001
"5019",2013,5,"25",22,41.8,3.2,0.003
"5020",2013,5,"25",22,41.8,2.7,0.003
"5021",2013,5,"25",22,41.8,3.2,0.003
"5022",2013,5,"25",22,41.8,1.7,0.002
"5023",2013,5,"25",22,41.8,0.6,0.001
"5024",2013,5,"25",22,41.8,1.5,0.002
"5025",2013,5,"25",22,41.8,3.3,0.003
"5026",2013,5,"25",22,41.8,1,0.001
"5027",2013,5,"25",22,41.8,1.4,0.002
"5028",2013,5,"25",22,41.8,0,0
"5029",2013,5,"25",22,41.8,0.8,0.001
"5030",2013,5,"25",22,41.8,0.9,0.001
"5031",2013,5,"25",22,41.8,0.7,0.001
"5032",2013,5,"25",22,41.8,1,0.001
"5033",2013,5,"25",22,41.8,0.6,0.001
"5034",2013,5,"25",22,41.8,1.8,0.002
"5035",2013,5,"25",22,41.8,2.7,0.004
"5036",2013,5,"25",22,41.8,0.7,0.001
"5037",2013,5,"25",22,41.8,0.2,0
"5038",2013,5,"25",22,41.8,0.2,0
"5039",2013,5,"25",22,41.8,1.3,0.002
"5040",2013,5,"25",22,41.8,0.6,0.001
"5041",2013,5,"25",22,41.8,0.7,0.001
"5042",2013,5,"25",22,41.8,1.7,0.002
"5043",2013,5,"25",22,41.8,1,0.001
"5044",2013,5,"25",22,41.8,1,0.001
"5045",2013,5,"25",22,41.8,1.2,0.001
"5046",2013,5,"25",22,41.8,0.2,0
"5047",2013,5,"25",22,41.8,0.5,0.001
"5048",2013,5,"25",22,41.8,1.3,0.002
"5049",2013,5,"25",22,41.8,2.8,0.003
"5050",2013,5,"25",22,41.8,0.3,0
"5051",2013,5,"25",22,41.8,1.2,0.002
"5052",2013,5,"26",10,15.8,8.7,0.013
"5053",2013,5,"26",10,15.8,3.9,0.007
"5054",2013,5,"26",10,15.8,6.3,0.009
"5055",2013,5,"26",10,15.8,6.8,0.013
"5056",2013,5,"26",10,15.8,7,0.01
"5057",2013,5,"26",10,15.8,8.5,0.012
"5058",2013,5,"26",10,15.8,8.3,0.011
"5059",2013,5,"26",10,15.8,6.4,0.012
"5060",2013,5,"26",10,15.8,6.3,0.012
"5061",2013,5,"26",10,15.8,8.5,0.012
"5062",2013,5,"26",10,15.8,8.7,0.013
"5063",2013,5,"26",10,15.8,4,0.008
"5064",2013,5,"26",10,15.8,6,0.008
"5065",2013,5,"26",10,15.8,8.7,0.013
"5066",2013,5,"26",10,15.8,8,0.011
"5067",2013,5,"26",10,15.8,8.3,0.011
"5068",2013,5,"26",10,15.8,8.5,0.013
"5069",2013,5,"26",10,15.8,8.6,0.013
"5070",2013,5,"26",10,15.8,8.1,0.012
"5071",2013,5,"26",10,15.8,4.9,0.007
"5072",2013,5,"26",10,15.8,7.2,0.011
"5073",2013,5,"26",10,15.8,6.3,0.012
"5074",2013,5,"26",10,15.8,8.5,0.012
"5075",2013,5,"26",10,15.8,6.3,0.012
"5076",2013,5,"26",10,15.8,8.7,0.013
"5077",2013,5,"26",10,15.8,5.7,0.008
"5078",2013,5,"26",10,15.8,8.7,0.013
"5079",2013,5,"26",10,15.8,8.6,0.013
"5080",2013,5,"26",10,15.8,7.9,0.011
"5081",2013,5,"26",10,15.8,8.3,0.011
"5082",2013,5,"26",10,15.8,8.4,0.012
"5083",2013,5,"26",10,15.8,7.2,0.011
"5084",2013,5,"26",10,15.8,6.1,0.011
"5085",2013,5,"26",10,15.8,8.4,0.012
"5086",2013,5,"26",10,15.8,8.5,0.012
"5087",2013,5,"26",10,15.8,8.2,0.011
"5088",2013,5,"27",9,14.6,1.8,0
"5089",2013,5,"27",9,14.6,4.1,0
"5090",2013,5,"27",9,14.6,1.8,0
"5091",2013,5,"27",9,14.6,0.2,0
"5092",2013,5,"27",9,14.6,2.3,0
"5093",2013,5,"27",9,14.6,3.9,0
"5094",2013,5,"27",9,14.6,4.1,0.001
"5095",2013,5,"27",9,14.6,2.2,0
"5096",2013,5,"27",9,14.6,2.5,0
"5097",2013,5,"27",9,14.6,2.3,0
"5098",2013,5,"27",9,14.6,0.8,0
"5099",2013,5,"27",9,14.6,5.2,0.001
"5100",2013,5,"27",9,14.6,0.9,0
"5101",2013,5,"27",9,14.6,0.8,0
"5102",2013,5,"27",9,14.6,0.8,0
"5103",2013,5,"27",9,14.6,2.1,0
"5104",2013,5,"27",9,14.6,2.1,0
"5105",2013,5,"27",9,14.6,0.8,0
"5106",2013,5,"27",9,14.6,1.3,0
"5107",2013,5,"27",9,14.6,0.9,0
"5108",2013,5,"27",9,14.6,1.8,0
"5109",2013,5,"27",9,14.6,0.8,0
"5110",2013,5,"27",9,14.6,4,0
"5111",2013,5,"27",9,14.6,6.4,0.001
"5112",2013,5,"27",9,14.6,6.9,0.001
"5113",2013,5,"27",9,14.6,1.6,0
"5114",2013,5,"27",9,14.6,1.6,0
"5115",2013,5,"28",10,19.3,11.3,0.003
"5116",2013,5,"28",10,19.3,11.8,0.003
"5117",2013,5,"28",10,19.3,2.6,0.001
"5118",2013,5,"28",10,19.3,12.2,0.003
"5119",2013,5,"28",10,19.3,3.2,0.002
"5120",2013,5,"28",10,19.3,11.3,0.003
"5121",2013,5,"28",10,19.3,11.9,0.003
"5122",2013,5,"28",10,19.3,12.1,0.003
"5123",2013,5,"28",10,19.3,11.9,0.003
"5124",2013,5,"28",10,19.3,2.6,0.001
"5125",2013,5,"28",10,19.3,12.8,0.003
"5126",2013,5,"28",10,19.3,1.3,0.001
"5127",2013,5,"28",10,19.3,10.9,0.003
"5128",2013,5,"28",10,19.3,12.2,0.003
"5129",2013,5,"28",10,19.3,1.2,0.001
"5130",2013,5,"28",10,19.3,12,0.003
"5131",2013,5,"28",10,19.3,11.8,0.003
"5132",2013,5,"28",10,19.3,11.5,0.003
"5133",2013,5,"28",10,19.3,11.5,0.003
"5134",2013,5,"28",10,19.3,12.6,0.003
"5135",2013,5,"28",10,19.3,2.5,0.001
"5136",2013,5,"28",10,19.3,10.1,0.003
"5137",2013,5,"28",10,19.3,11.8,0.003
"5138",2013,5,"28",10,19.3,12.2,0.003
"5139",2013,5,"28",10,19.3,11.8,0.003
"5140",2013,5,"28",10,19.3,12,0.003
"5141",2013,5,"28",10,19.3,12.1,0.003
"5142",2013,5,"28",10,19.3,11.4,0.003
"5143",2013,5,"28",10,19.3,2.5,0.001
"5144",2013,5,"28",10,19.3,12,0.003
"5145",2013,5,"28",10,19.3,11.3,0.003
"5146",2013,5,"28",10,19.3,2,0.001
"5147",2013,5,"28",10,19.3,11.8,0.003
"5148",2013,5,"28",10,19.3,12.1,0.003
"5149",2013,5,"28",10,19.3,11.8,0.003
"5150",2013,5,"28",10,19.3,11.9,0.003
"5151",2013,5,"29",13,19.4,8.5,0.012
"5152",2013,5,"29",13,19.4,7.8,0.007
"5153",2013,5,"29",13,19.4,10.1,0.009
"5154",2013,5,"29",13,19.4,10.1,0.009
"5155",2013,5,"29",13,19.4,10.1,0.009
"5156",2013,5,"29",13,19.4,10.4,0.009
"5157",2013,5,"29",13,19.4,10.1,0.009
"5158",2013,5,"29",13,19.4,8.4,0.012
"5159",2013,5,"29",13,19.4,10,0.009
"5160",2013,5,"29",13,19.4,10,0.009
"5161",2013,5,"29",13,19.4,10,0.009
"5162",2013,5,"29",13,19.4,10,0.009
"5163",2013,5,"29",13,19.4,9.9,0.009
"5164",2013,5,"29",13,19.4,10,0.009
"5165",2013,5,"29",13,19.4,6.2,0.01
"5166",2013,5,"29",13,19.4,9.4,0.009
"5167",2013,5,"29",13,19.4,10,0.009
"5168",2013,5,"29",13,19.4,10.3,0.009
"5169",2013,5,"29",13,19.4,10.2,0.009
"5170",2013,5,"29",13,19.4,9.9,0.009
"5171",2013,5,"29",13,19.4,10.1,0.009
"5172",2013,5,"29",13,19.4,10.1,0.009
"5173",2013,5,"29",13,19.4,10.1,0.009
"5174",2013,5,"29",13,19.4,9.7,0.008
"5175",2013,5,"29",13,19.4,10.1,0.009
"5176",2013,5,"29",13,19.4,10.1,0.009
"5177",2013,5,"29",13,19.4,7.9,0.014
"5178",2013,5,"29",13,19.4,8.2,0.011
"5179",2013,5,"29",13,19.4,9.6,0.009
"5180",2013,5,"29",13,19.4,10,0.009
"5181",2013,5,"29",13,19.4,7.5,0.012
"5182",2013,5,"29",13,19.4,10.1,0.009
"5183",2013,5,"29",13,19.4,9.8,0.012
"5184",2013,5,"29",13,19.4,8.4,0.012
"5185",2013,5,"29",13,19.4,10.2,0.009
"5186",2013,5,"29",13,19.4,10.1,0.009
"5187",2013,5,"3",10,16.4,0.3,0
"5188",2013,5,"3",10,16.4,0.4,0
"5189",2013,5,"3",10,16.4,0.3,0
"5190",2013,5,"3",10,16.4,0.4,0
"5191",2013,5,"3",10,16.4,2,0
"5192",2013,5,"3",10,16.4,0.3,0
"5193",2013,5,"3",10,16.4,0.3,0
"5194",2013,5,"3",10,16.4,0.4,0
"5195",2013,5,"3",10,16.4,0.3,0
"5196",2013,5,"3",10,16.4,0.3,0
"5197",2013,5,"3",10,16.4,0.3,0
"5198",2013,5,"3",10,16.4,0.4,0
"5199",2013,5,"3",10,16.4,0.4,0
"5200",2013,5,"3",10,16.4,2,0
"5201",2013,5,"3",10,16.4,0.3,0
"5202",2013,5,"3",10,16.4,0.4,0
"5203",2013,5,"3",10,16.4,0.3,0
"5204",2013,5,"3",10,16.4,0.4,0
"5205",2013,5,"3",10,16.4,0.4,0
"5206",2013,5,"4",7,11.9,6.3,0.001
"5207",2013,5,"4",7,11.9,6.2,0.001
"5208",2013,5,"4",7,11.9,2.5,0
"5209",2013,5,"4",7,11.9,6.6,0.001
"5210",2013,5,"4",7,11.9,6.6,0.001
"5211",2013,5,"4",7,11.9,6.3,0.001
"5212",2013,5,"4",7,11.9,0,0
"5213",2013,5,"4",7,11.9,6.2,0.001
"5214",2013,5,"4",7,11.9,5,0.001
"5215",2013,5,"4",7,11.9,2.6,0.001
"5216",2013,5,"4",7,11.9,6.2,0.001
"5217",2013,5,"4",7,11.9,6.2,0.001
"5218",2013,5,"4",7,11.9,6.2,0.001
"5219",2013,5,"4",7,11.9,6.2,0.001
"5220",2013,5,"4",7,11.9,6.2,0.001
"5221",2013,5,"4",7,11.9,6.2,0.001
"5222",2013,5,"4",7,11.9,6.2,0.001
"5223",2013,5,"4",7,11.9,6.2,0.001
"5224",2013,5,"4",7,11.9,6.2,0.001
"5225",2013,5,"4",7,11.9,6.2,0.001
"5226",2013,5,"4",7,11.9,5.1,0.001
"5227",2013,5,"4",7,11.9,2.5,0
"5228",2013,5,"4",7,11.9,6.2,0.001
"5229",2013,5,"4",7,11.9,5.1,0.001
"5230",2013,5,"4",7,11.9,5.2,0.001
"5231",2013,5,"4",7,11.9,6.2,0.001
"5232",2013,5,"4",7,11.9,6.2,0.001
"5233",2013,5,"4",7,11.9,5.1,0.001
"5234",2013,5,"4",7,11.9,5.2,0.001
"5235",2013,6,"23",9,16.2,0.3,0
"5236",2013,6,"23",9,16.2,1.7,0.001
"5237",2013,6,"23",9,16.2,0.6,0
"5238",2013,6,"23",9,16.2,1,0.001
"5239",2013,6,"23",9,16.2,0.3,0
"5240",2013,6,"23",9,16.2,0.3,0
"5241",2013,6,"23",9,16.2,0.7,0.001
"5242",2013,6,"23",9,16.2,0.4,0
"5243",2013,6,"23",9,16.2,0.2,0
"5244",2013,6,"23",9,16.2,1.1,0.001
"5245",2013,6,"23",9,16.2,0.3,0
"5246",2013,6,"23",9,16.2,0.6,0
"5247",2013,6,"23",9,16.2,0.7,0
"5248",2013,6,"23",9,16.2,0.1,0
"5249",2013,6,"23",9,16.2,0.5,0
"5250",2013,6,"23",9,16.2,0.3,0
"5251",2013,6,"23",9,16.2,0.5,0
"5252",2013,6,"23",9,16.2,0.6,0
"5253",2013,6,"23",9,16.2,0.8,0.001
"5254",2013,6,"23",9,16.2,0.5,0
"5255",2013,6,"23",9,16.2,0.2,0
"5256",2013,6,"23",9,16.2,0.2,0
"5257",2013,6,"23",9,16.2,0.3,0
"5258",2013,6,"23",9,16.2,0.2,0
"5259",2013,6,"23",9,16.2,0.3,0
"5260",2013,6,"23",9,16.2,0.7,0.001
"5261",2013,6,"23",9,16.2,0.1,0
"5262",2013,6,"23",9,16.2,0,0
"5263",2013,6,"23",9,16.2,0.4,0
"5264",2013,6,"23",9,16.2,1.7,0.001
"5265",2013,6,"23",9,16.2,0.8,0.001
"5266",2013,6,"23",9,16.2,0.2,0
"5267",2013,6,"23",9,16.2,0.3,0
"5268",2013,6,"23",9,16.2,0.5,0
"5269",2013,6,"23",9,16.2,0.2,0
"5270",2013,6,"23",9,16.2,0.2,0
"5271",2013,6,"24",13,21.9,0.8,0.001
"5272",2013,6,"24",13,21.9,2.7,0.005
"5273",2013,6,"24",13,21.9,2.1,0.004
"5274",2013,6,"24",13,21.9,1.2,0.002
"5275",2013,6,"24",13,21.9,2.1,0.004
"5276",2013,6,"24",13,21.9,1.9,0.004
"5277",2013,6,"24",13,21.9,2.2,0.004
"5278",2013,6,"24",13,21.9,1,0.002
"5279",2013,6,"24",13,21.9,1,0.002
"5280",2013,6,"24",13,21.9,1.9,0.003
"5281",2013,6,"24",13,21.9,0.9,0.002
"5282",2013,6,"24",13,21.9,1.9,0.004
"5283",2013,6,"24",13,21.9,3.4,0.006
"5284",2013,6,"24",13,21.9,1.3,0.003
"5285",2013,6,"24",13,21.9,0.6,0.001
"5286",2013,6,"24",13,21.9,2,0.004
"5287",2013,6,"24",13,21.9,0.7,0.001
"5288",2013,6,"24",13,21.9,2,0.004
"5289",2013,6,"24",13,21.9,1.3,0.003
"5290",2013,6,"24",13,21.9,2.3,0.005
"5291",2013,6,"24",13,21.9,1.8,0.003
"5292",2013,6,"24",13,21.9,1.2,0.002
"5293",2013,6,"24",13,21.9,1.9,0.005
"5294",2013,6,"24",13,21.9,1.2,0.002
"5295",2013,6,"24",13,21.9,2.5,0.006
"5296",2013,6,"24",13,21.9,2.5,0.006
"5297",2013,6,"24",13,21.9,2.7,0.005
"5298",2013,6,"24",13,21.9,2.7,0.005
"5299",2013,6,"24",13,21.9,1.4,0.004
"5300",2013,6,"24",13,21.9,2,0.005
"5301",2013,6,"24",13,21.9,2,0.004
"5302",2013,6,"24",13,21.9,2.7,0.007
"5303",2013,6,"24",13,21.9,0.3,0.001
"5304",2013,6,"24",13,21.9,2.3,0.005
"5305",2013,6,"24",13,21.9,2.4,0.005
"5306",2013,6,"24",13,21.9,2.2,0.006
"5307",2013,6,"5",8,12.5,2.1,0.003
"5308",2013,6,"5",8,12.5,0.9,0.001
"5309",2013,6,"5",8,12.5,3.6,0.005
"5310",2013,6,"5",8,12.5,1.9,0.003
"5311",2013,6,"5",8,12.5,1.4,0.002
"5312",2013,6,"5",8,12.5,3,0.004
"5313",2013,6,"5",8,12.5,0.7,0.001
"5314",2013,6,"5",8,12.5,1,0.003
"5315",2013,6,"5",8,12.5,2,0.003
"5316",2013,6,"5",8,12.5,1.1,0.003
"5317",2013,6,"5",8,12.5,0.6,0.002
"5318",2013,6,"5",8,12.5,1.4,0.002
"5319",2013,6,"5",8,12.5,3.6,0.005
"5320",2013,6,"5",8,12.5,0.6,0.002
"5321",2013,6,"5",8,12.5,2.1,0.003
"5322",2013,6,"5",8,12.5,2.2,0.003
"5323",2013,6,"5",8,12.5,1.4,0.002
"5324",2013,6,"5",8,12.5,1.9,0.002
"5325",2013,6,"5",8,12.5,1.1,0.001
"5326",2013,6,"5",8,12.5,1.1,0.001
"5327",2013,6,"5",8,12.5,2.6,0.003
"5328",2013,6,"5",8,12.5,0.6,0.001
"5329",2013,6,"5",8,12.5,0.3,0
"5330",2013,6,"5",8,12.5,1.3,0.002
"5331",2013,6,"5",8,12.5,0.4,0.001
"5332",2013,6,"5",8,12.5,2.4,0.003
"5333",2013,6,"5",8,12.5,1.9,0.002
"5334",2013,6,"5",8,12.5,1,0.003
"5335",2013,6,"5",8,12.5,2,0.003
"5336",2013,6,"5",8,12.5,1.9,0.002
"5337",2013,6,"5",8,12.5,0.2,0
"5338",2013,6,"5",8,12.5,0.4,0.001
"5339",2013,6,"5",8,12.5,1.1,0.001
"5340",2013,6,"5",8,12.5,2.2,0.003
"5341",2013,6,"5",8,12.5,2.3,0.003
"5342",2013,6,"5",8,12.5,2.3,0.003
"5343",2013,6,"9",10,14.6,2.5,0.002
"5344",2013,6,"9",10,14.6,3.8,0.004
"5345",2013,6,"9",10,14.6,1.5,0.001
"5346",2013,6,"9",10,14.6,2.3,0.002
"5347",2013,6,"9",10,14.6,1.6,0.002
"5348",2013,6,"9",10,14.6,0.5,0
"5349",2013,6,"9",10,14.6,1.8,0.002
"5350",2013,6,"9",10,14.6,3,0.003
"5351",2013,6,"9",10,14.6,2.4,0.002
"5352",2013,6,"9",10,14.6,1.8,0.002
"5353",2013,6,"9",10,14.6,3.1,0.003
"5354",2013,6,"9",10,14.6,2.7,0.003
"5355",2013,6,"9",10,14.6,3.4,0.003
"5356",2013,6,"9",10,14.6,2.2,0.002
"5357",2013,6,"9",10,14.6,2.4,0.002
"5358",2013,6,"9",10,14.6,1.5,0.002
"5359",2013,6,"9",10,14.6,2.3,0.002
"5360",2013,6,"9",10,14.6,2.4,0.002
"5361",2013,6,"9",10,14.6,1.1,0.001
"5362",2013,6,"9",10,14.6,3.7,0.004
"5363",2013,6,"9",10,14.6,1,0.001
"5364",2013,6,"9",10,14.6,0.9,0.001
"5365",2013,6,"9",10,14.6,1.5,0.002
"5366",2013,6,"9",10,14.6,3.7,0.004
"5367",2013,6,"9",10,14.6,1.3,0.001
"5368",2013,6,"9",10,14.6,0.5,0.001
"5369",2013,6,"9",10,14.6,2.2,0.002
"5370",2013,6,"9",10,14.6,1.4,0.001
"5371",2013,6,"9",10,14.6,1.7,0.002
"5372",2013,6,"9",10,14.6,1.7,0.002
"5373",2013,6,"9",10,14.6,0.6,0.001
"5374",2013,6,"9",10,14.6,0.4,0.001
"5375",2013,6,"9",10,14.6,0.9,0.001
"5376",2013,6,"9",10,14.6,1.8,0.002
"5377",2013,6,"9",10,14.6,3.3,0.003
"5378",2013,6,"9",10,14.6,2.6,0.003
"5379",2013,9,"19",15,27.1,1.6,0.003
"5380",2013,9,"19",15,27.1,1.7,0.003
"5381",2013,9,"19",15,27.1,0.9,0.002
"5382",2013,9,"19",15,27.1,1.4,0.003
"5383",2013,9,"19",15,27.1,0.8,0.002
"5384",2013,9,"19",15,27.1,2.6,0.006
"5385",2013,9,"19",15,27.1,0.6,0.001
"5386",2013,9,"19",15,27.1,2,0.004
"5387",2013,9,"19",15,27.1,3.4,0.007
"5388",2013,9,"19",15,27.1,0.8,0.002
"5389",2013,9,"19",15,27.1,1.8,0.004
"5390",2013,9,"19",15,27.1,2.1,0.005
"5391",2013,9,"19",15,27.1,0.5,0.001
"5392",2013,9,"19",15,27.1,1.4,0.004
"5393",2013,9,"19",15,27.1,0.8,0.002
"5394",2013,9,"19",15,27.1,1.7,0.004
"5395",2013,9,"19",15,27.1,1.7,0.004
"5396",2013,9,"19",15,27.1,1.7,0.004
"5397",2013,9,"19",15,27.1,0.4,0.001
"5398",2013,9,"19",15,27.1,1.5,0.003
"5399",2013,9,"19",15,27.1,2.2,0.005
"5400",2013,9,"19",15,27.1,2.6,0.007
"5401",2013,9,"19",15,27.1,2.6,0.006
"5402",2013,9,"19",15,27.1,0.7,0.001
"5403",2013,9,"19",15,27.1,1,0.002
"5404",2013,9,"19",15,27.1,2.7,0.008
"5405",2013,9,"19",15,27.1,1.9,0.005
"5406",2013,9,"19",15,27.1,1.1,0.002
"5407",2013,9,"19",15,27.1,1.6,0.003
"5408",2013,9,"19",15,27.1,2.1,0.006
"5409",2013,9,"19",15,27.1,2.5,0.005
"5410",2013,9,"19",15,27.1,2.1,0.005
"5411",2013,9,"19",15,27.1,1.4,0.004
"5412",2013,9,"19",15,27.1,2.4,0.007
"5413",2013,9,"19",15,27.1,2.6,0.007
"5414",2013,9,"19",15,27.1,0.2,0
"5415",2014,10,"1",7,12.2,0.7,0
"5416",2014,10,"1",7,12.2,0,0
"5417",2014,10,"1",7,12.2,0,0
"5418",2014,10,"1",7,12.2,0,0
"5419",2014,10,"1",7,12.2,0,0
"5420",2014,10,"1",7,12.2,0,0
"5421",2014,10,"1",7,12.2,0,0
"5422",2014,10,"1",7,12.2,0.1,0
"5423",2014,10,"1",7,12.2,0,0
"5424",2014,10,"1",7,12.2,0,0
"5425",2014,10,"1",7,12.2,0.1,0
"5426",2014,10,"1",7,12.2,0.2,0
"5427",2014,10,"1",7,12.2,0.1,0
"5428",2014,10,"1",7,12.2,0.3,0
"5429",2014,10,"1",7,12.2,0.1,0
"5430",2014,10,"1",7,12.2,0.1,0
"5431",2014,10,"1",7,12.2,0.2,0
"5432",2014,10,"1",7,12.2,0.1,0
"5433",2014,10,"1",7,12.2,0,0
"5434",2014,10,"1",7,12.2,0.2,0
"5435",2014,10,"1",7,12.2,0,0
"5436",2014,10,"1",7,12.2,0,0
"5437",2014,10,"1",7,12.2,0.2,0
"5438",2014,10,"13",21,39.4,15.1,0.004
"5439",2014,10,"13",21,39.4,14.7,0.004
"5440",2014,10,"13",21,39.4,1.4,0.001
"5441",2014,10,"13",21,39.4,15.1,0.004
